respondent_id,h1n1_vaccine,seasonal_vaccine
49869,0.1040796,0.9516462
49870,0.23500988,0.9436451
49871,0.19440135,0.47691202
49872,0.13583553,0.57133895
49873,0.5976624,0.9683774
49874,0.06613049,0.26285765
49875,0.016014533,0.15252474
49876,0.83626026,0.98453355
49877,0.24804282,0.34267578
49878,0.018370235,0.055166993
49879,0.040239286,0.15717517
49880,0.04046618,0.08459716
49881,0.41267744,0.44290555
49882,0.5130495,0.9739908
49883,0.077970885,0.9873905
49884,0.51893806,0.84469545
49885,0.7527723,0.98087436
49886,0.24494348,0.490821
49887,0.9702918,0.85884553
49888,0.025715923,0.68350357
49889,0.05955422,0.29551274
49890,0.6258873,0.7726789
49891,0.12558872,0.15249795
49892,0.023353936,0.6602422
49893,0.9550736,0.85948855
49894,0.23322476,0.25086224
49895,0.10232466,0.9047069
49896,0.03899574,0.14541297
49897,0.02164175,0.20142515
49898,0.058459885,0.19743083
49899,0.3480362,0.3805076
49900,0.11326856,0.9218456
49901,0.32444817,0.5575228
49902,0.19557086,0.72252464
49903,0.0643107,0.23814034
49904,0.15455183,0.44723853
49905,0.94560164,0.9718184
49906,0.06548174,0.0943046
49907,0.14429587,0.9728361
49908,0.049711905,0.14768426
49909,0.63847625,0.94795585
49910,0.039449286,0.08775236
49911,0.033866487,0.7087489
49912,0.033246465,0.057628125
49913,0.05662686,0.0626157
49914,0.024890844,0.07091931
49915,0.08883839,0.18719229
49916,0.21476093,0.6273882
49917,0.9688665,0.9882258
49918,0.082015514,0.8713069
49919,0.05986808,0.052752167
49920,0.9004055,0.97526145
49921,0.40302894,0.5923803
49922,0.8988911,0.9667308
49923,0.1541806,0.7886418
49924,0.27196026,0.9355579
49925,0.3649347,0.5509763
49926,0.5376939,0.43013698
49927,0.0741808,0.28244
49928,0.28495017,0.50298876
49929,0.010267192,0.12934783
49930,0.09922782,0.92241144
49931,0.4382391,0.47292632
49932,0.02226896,0.7817608
49933,0.27471307,0.6346668
49934,0.021876318,0.8751036
49935,0.068978466,0.09177485
49936,0.39291766,0.56378317
49937,0.08773675,0.61678267
49938,0.91716707,0.92956156
49939,0.08686712,0.41261524
49940,0.98592895,0.98958313
49941,0.64541525,0.9264591
49942,0.2468745,0.41331998
49943,0.23863862,0.83742636
49944,0.9341825,0.9487351
49945,0.026985634,0.07614257
49946,0.27044508,0.34355578
49947,0.17794771,0.59755486
49948,0.031531844,0.9553143
49949,0.8503304,0.5548764
49950,0.08845219,0.17728351
49951,0.070924416,0.20777121
49952,0.8222738,0.8992534
49953,0.39573416,0.49429306
49954,0.17557138,0.34013996
49955,0.6220695,0.91344935
49956,0.008722044,0.019038739
49957,0.1452571,0.6794835
49958,0.0610566,0.3617738
49959,0.09731722,0.2407945
49960,0.47464812,0.86615616
49961,0.0793297,0.8880118
49962,0.0796289,0.23408589
49963,0.57624507,0.87872654
49964,0.05687499,0.48703566
49965,0.1501152,0.83651507
49966,0.16310683,0.3164602
49967,0.080055155,0.66511464
49968,0.06575704,0.05142541
49969,0.06563549,0.11741878
49970,0.4356015,0.6289772
49971,0.17983781,0.94532853
49972,0.039780196,0.35982782
49973,0.09016285,0.84195834
49974,0.14769065,0.6841394
49975,0.5562354,0.45055845
49976,0.6327383,0.36690712
49977,0.2168749,0.735
49978,0.256968,0.74899876
49979,0.9113765,0.9490537
49980,0.041174166,0.9581417
49981,0.063784495,0.39916527
49982,0.31323412,0.9717762
49983,0.05488771,0.053217597
49984,0.3836869,0.8348083
49985,0.18175796,0.8709251
49986,0.5590679,0.750602
49987,0.1534234,0.48335207
49988,0.8546067,0.9162507
49989,0.030546192,0.49539015
49990,0.20701724,0.3902399
49991,0.6341993,0.8683512
49992,0.0368445,0.16631566
49993,0.60585254,0.68996865
49994,0.018432792,0.75440013
49995,0.03902122,0.115761064
49996,0.2472897,0.6623196
49997,0.047021434,0.90606576
49998,0.54074776,0.70431006
49999,0.027393699,0.34000275
50000,0.1225349,0.35265875
50001,0.021008195,0.09971647
50002,0.8022734,0.791747
50003,0.072832644,0.39780298
50004,0.33432946,0.6159526
50005,0.8200338,0.95801663
50006,0.52194816,0.5237852
50007,0.04366646,0.7551326
50008,0.05962895,0.27712724
50009,0.03126229,0.2118975
50010,0.1590335,0.8488286
50011,0.06000212,0.03363471
50012,0.2532537,0.55941296
50013,0.5036423,0.7719911
50014,0.07504465,0.33555108
50015,0.75707984,0.5053764
50016,0.060277954,0.40273833
50017,0.15584794,0.19399357
50018,0.4110728,0.42454687
50019,0.70992893,0.94780564
50020,0.07935335,0.9141893
50021,0.08914664,0.29755318
50022,0.1385593,0.79796314
50023,0.8414771,0.6889186
50024,0.9837345,0.98900783
50025,0.27412036,0.6755508
50026,0.021798195,0.90026045
50027,0.083310634,0.9519259
50028,0.13856801,0.19069538
50029,0.2617786,0.95149046
50030,0.061766535,0.045437012
50031,0.22669806,0.86528647
50032,0.03560699,0.13236023
50033,0.2502138,0.7286747
50034,0.09161327,0.19881277
50035,0.07348743,0.8524201
50036,0.14928105,0.62028384
50037,0.094597116,0.55751264
50038,0.41745377,0.30527025
50039,0.053937443,0.95797676
50040,0.14226772,0.24766126
50041,0.045368336,0.42505017
50042,0.15080118,0.81798
50043,0.01843187,0.037939712
50044,0.19442621,0.3376935
50045,0.46190894,0.76246524
50046,0.058637295,0.84854627
50047,0.6224204,0.7663496
50048,0.0371705,0.27347445
50049,0.707871,0.5118529
50050,0.8132504,0.9553751
50051,0.20740376,0.75732464
50052,0.053375136,0.30146828
50053,0.015267021,0.16501686
50054,0.8433045,0.9862168
50055,0.3371596,0.6141921
50056,0.20485105,0.39255345
50057,0.5372765,0.45044866
50058,0.33236948,0.21539207
50059,0.085984096,0.2952613
50060,0.110449865,0.43741685
50061,0.10255585,0.4803727
50062,0.017510261,0.091874115
50063,0.033654865,0.25608277
50064,0.07698235,0.207795
50065,0.083739564,0.19596015
50066,0.8202037,0.9011298
50067,0.09589006,0.8510409
50068,0.70359975,0.8794471
50069,0.24524026,0.72300464
50070,0.055114698,0.14360973
50071,0.05848095,0.7187226
50072,0.47988787,0.8570842
50073,0.5237696,0.45136842
50074,0.14446048,0.9329874
50075,0.8052497,0.8086671
50076,0.66840017,0.95593274
50077,0.36742944,0.84687155
50078,0.17502949,0.233956
50079,0.2005213,0.1320044
50080,0.28396347,0.5607763
50081,0.8238272,0.93517774
50082,0.7706986,0.8945106
50083,0.36845425,0.72411484
50084,0.08240248,0.1609118
50085,0.49708784,0.6425732
50086,0.13305551,0.3663977
50087,0.1461382,0.38543177
50088,0.022947203,0.13390875
50089,0.8000697,0.73587507
50090,0.021908527,0.18243477
50091,0.08113107,0.5696784
50092,0.021390222,0.20709118
50093,0.5067005,0.749253
50094,0.89448184,0.9149875
50095,0.89609605,0.94303125
50096,0.24685213,0.32138473
50097,0.49332657,0.8331759
50098,0.050401516,0.47721645
50099,0.8778042,0.9653837
50100,0.033845812,0.61683744
50101,0.74827456,0.8839041
50102,0.37224498,0.41859028
50103,0.8152394,0.8043721
50104,0.022430167,0.7379373
50105,0.06433832,0.9574184
50106,0.017044742,0.23736379
50107,0.042992096,0.08641576
50108,0.043680623,0.9390379
50109,0.08769208,0.2162969
50110,0.8984498,0.9578328
50111,0.62390685,0.45214728
50112,0.15423459,0.71920013
50113,0.016476635,0.14718287
50114,0.05486707,0.14021271
50115,0.13541256,0.55879104
50116,0.5837752,0.28052604
50117,0.26184186,0.8894555
50118,0.02998976,0.2534467
50119,0.12853551,0.0864575
50120,0.030148366,0.05242428
50121,0.2143887,0.2979815
50122,0.9083468,0.9774843
50123,0.019673375,0.057190917
50124,0.027334608,0.05209332
50125,0.6751527,0.8230328
50126,0.02111289,0.98059046
50127,0.36538124,0.82055014
50128,0.29727134,0.98215264
50129,0.2602987,0.26345512
50130,0.0070177573,0.16548653
50131,0.78915536,0.90187585
50132,0.88697284,0.90199465
50133,0.1989117,0.26298562
50134,0.1539386,0.7535397
50135,0.11814732,0.18003367
50136,0.7345247,0.87656564
50137,0.33478242,0.66632056
50138,0.16896668,0.3830003
50139,0.31932816,0.7830239
50140,0.0159625,0.13460255
50141,0.064467266,0.15631959
50142,0.24720486,0.8484202
50143,0.9263277,0.91909474
50144,0.47482452,0.81519663
50145,0.06456991,0.7796396
50146,0.8303791,0.90098894
50147,0.21587338,0.67440814
50148,0.9064536,0.8912279
50149,0.024062302,0.107586496
50150,0.12649721,0.34802836
50151,0.030352024,0.1386976
50152,0.074469276,0.75075984
50153,0.16073167,0.18060508
50154,0.021797648,0.93305254
50155,0.3116396,0.68135554
50156,0.014065167,0.062274985
50157,0.15994872,0.9142584
50158,0.9702928,0.9796179
50159,0.041942883,0.96637714
50160,0.05142826,0.6193348
50161,0.123187885,0.8540231
50162,0.074908465,0.1346528
50163,0.02250778,0.12004307
50164,0.034031786,0.19446856
50165,0.069779694,0.10097843
50166,0.031526543,0.21477528
50167,0.5878674,0.86285096
50168,0.15006572,0.4861222
50169,0.30819145,0.29173985
50170,0.046432246,0.51446664
50171,0.26021838,0.33629757
50172,0.019533016,0.88031435
50173,0.23963207,0.83145314
50174,0.12029694,0.55397254
50175,0.14095622,0.959544
50176,0.019318797,0.4590902
50177,0.37376365,0.43051532
50178,0.07980901,0.8520076
50179,0.10163419,0.3722852
50180,0.013147521,0.019778071
50181,0.1142864,0.11319346
50182,0.38074538,0.46555623
50183,0.93541616,0.96726763
50184,0.026440019,0.5951354
50185,0.89648986,0.104002066
50186,0.16846323,0.2955871
50187,0.8824585,0.92132205
50188,0.1587746,0.6331593
50189,0.07762343,0.034039672
50190,0.03366724,0.64018995
50191,0.8010632,0.82847357
50192,0.016708964,0.042861506
50193,0.3076338,0.53399956
50194,0.014777789,0.29408568
50195,0.08803032,0.9369496
50196,0.043058153,0.69826305
50197,0.38445386,0.60683507
50198,0.9165089,0.872982
50199,0.027282601,0.5896865
50200,0.7831095,0.9393288
50201,0.046459686,0.9609489
50202,0.4161079,0.5510058
50203,0.12865357,0.1070182
50204,0.051274076,0.14129624
50205,0.95071733,0.96770257
50206,0.9355404,0.9350853
50207,0.14181085,0.21160765
50208,0.019667678,0.8848227
50209,0.07862504,0.08152485
50210,0.34993866,0.6514096
50211,0.5779209,0.98552716
50212,0.8022351,0.9603246
50213,0.27290565,0.3393192
50214,0.37387472,0.93620807
50215,0.10724699,0.11576501
50216,0.3827426,0.9264762
50217,0.059572846,0.1396717
50218,0.10979429,0.65917397
50219,0.027093349,0.14898512
50220,0.08459118,0.5273225
50221,0.22875328,0.66278726
50222,0.12840831,0.34756818
50223,0.0688206,0.15656792
50224,0.123746514,0.8663898
50225,0.55877185,0.7496287
50226,0.27154377,0.47570518
50227,0.4397896,0.5795768
50228,0.042887393,0.58843386
50229,0.2441858,0.4452884
50230,0.05649399,0.58463115
50231,0.89746714,0.88811374
50232,0.026909607,0.60457504
50233,0.5142771,0.53561944
50234,0.66328824,0.78595644
50235,0.051524494,0.58457816
50236,0.0835666,0.44250435
50237,0.024887986,0.33564582
50238,0.55183315,0.7682909
50239,0.058604456,0.9238896
50240,0.06575476,0.43542287
50241,0.023750857,0.07942073
50242,0.17312086,0.6755025
50243,0.037593435,0.16540305
50244,0.10544855,0.10845777
50245,0.6883019,0.96955496
50246,0.5233534,0.43142194
50247,0.7466346,0.7412237
50248,0.6760054,0.66673625
50249,0.058300942,0.8593172
50250,0.51561505,0.8708441
50251,0.056884833,0.094235495
50252,0.06837089,0.54145145
50253,0.16171452,0.98117805
50254,0.20034051,0.9599324
50255,0.15434825,0.30590507
50256,0.04701859,0.46147212
50257,0.6661545,0.8626951
50258,0.04923595,0.37142473
50259,0.17013381,0.97285706
50260,0.023493553,0.3241853
50261,0.92182624,0.93098587
50262,0.14622676,0.11061675
50263,0.28015518,0.56014097
50264,0.11550547,0.0829488
50265,0.9277027,0.9688996
50266,0.36852416,0.68676454
50267,0.14806624,0.7213006
50268,0.14442888,0.3083739
50269,0.07037604,0.67209065
50270,0.60113907,0.8389211
50271,0.022436347,0.09128442
50272,0.08747837,0.5083421
50273,0.05371384,0.918409
50274,0.45158875,0.78240407
50275,0.08009161,0.70302224
50276,0.009093034,0.4441518
50277,0.104862675,0.3021181
50278,0.8872592,0.93442106
50279,0.2310936,0.30595013
50280,0.06021497,0.37867084
50281,0.03950961,0.32737622
50282,0.054123443,0.16238077
50283,0.85022086,0.9630298
50284,0.10334175,0.2747302
50285,0.70370317,0.80910486
50286,0.039872732,0.084071085
50287,0.6861038,0.8278793
50288,0.0926418,0.5930801
50289,0.6102927,0.82673484
50290,0.04768494,0.036607563
50291,0.35700715,0.45620024
50292,0.030029755,0.22850758
50293,0.16120303,0.27781555
50294,0.052630637,0.56876236
50295,0.2643786,0.106732115
50296,0.80419064,0.90133
50297,0.035072383,0.6775096
50298,0.041642167,0.683943
50299,0.026211103,0.41459137
50300,0.5782614,0.90944314
50301,0.10829979,0.06541263
50302,0.9623506,0.97237456
50303,0.8693989,0.9641494
50304,0.56821936,0.43221372
50305,0.27556387,0.6786878
50306,0.02387213,0.38039786
50307,0.029109234,0.30752927
50308,0.5510917,0.9462204
50309,0.18501133,0.9014691
50310,0.8786393,0.6266632
50311,0.712228,0.8919686
50312,0.2286094,0.47567806
50313,0.05132317,0.12701505
50314,0.7419306,0.95230097
50315,0.22284676,0.9495598
50316,0.19570519,0.8835026
50317,0.09478955,0.2283319
50318,0.036298122,0.6267002
50319,0.042575672,0.8282348
50320,0.03739619,0.3488006
50321,0.3990723,0.96440935
50322,0.031253856,0.31353557
50323,0.5377269,0.7799373
50324,0.22764117,0.5830188
50325,0.30518523,0.7314592
50326,0.1000015,0.5626482
50327,0.21731134,0.96634096
50328,0.04422417,0.87205744
50329,0.2933683,0.38711786
50330,0.31654665,0.5859651
50331,0.4054654,0.38046157
50332,0.15327893,0.6888998
50333,0.94640976,0.95209605
50334,0.14425863,0.923018
50335,0.83340615,0.8885887
50336,0.17951803,0.9838536
50337,0.011471998,0.06323533
50338,0.38686052,0.8833822
50339,0.09126642,0.80095327
50340,0.095778875,0.1586224
50341,0.034925725,0.3452325
50342,0.36760128,0.32789594
50343,0.8045406,0.87918407
50344,0.07471008,0.85618293
50345,0.36349422,0.9287246
50346,0.14045484,0.23696418
50347,0.21338332,0.6663621
50348,0.038175646,0.018434031
50349,0.05917683,0.10207127
50350,0.025950626,0.04087501
50351,0.10736753,0.29789644
50352,0.17591977,0.320851
50353,0.04578875,0.5381945
50354,0.6829892,0.5139371
50355,0.04942986,0.14894132
50356,0.5841264,0.24614114
50357,0.050401952,0.11379677
50358,0.09001342,0.69330996
50359,0.05502356,0.35393202
50360,0.061754625,0.08660794
50361,0.08544781,0.11572095
50362,0.9628021,0.9234462
50363,0.23344113,0.22691499
50364,0.94783896,0.9612637
50365,0.2517989,0.68570244
50366,0.43404618,0.84299475
50367,0.04925305,0.1914632
50368,0.05258337,0.6662219
50369,0.60705376,0.89566636
50370,0.78573066,0.91286445
50371,0.24880064,0.6836115
50372,0.047657814,0.3030371
50373,0.038269754,0.3727402
50374,0.14161372,0.56048113
50375,0.093730934,0.2609119
50376,0.08868272,0.46399298
50377,0.5494228,0.9768411
50378,0.030146616,0.07702268
50379,0.49902058,0.8777427
50380,0.169291,0.5733999
50381,0.083241984,0.20808537
50382,0.11308725,0.72390646
50383,0.3821901,0.6674637
50384,0.0723713,0.2830434
50385,0.013824816,0.46015313
50386,0.8973883,0.742464
50387,0.09229962,0.2091975
50388,0.020853529,0.1428257
50389,0.03389826,0.097836904
50390,0.10147344,0.68525374
50391,0.033850975,0.9711151
50392,0.110549144,0.13442941
50393,0.10869009,0.6972876
50394,0.19470902,0.31240088
50395,0.97810054,0.7235493
50396,0.087236635,0.117569335
50397,0.5251183,0.6074876
50398,0.068576835,0.27789652
50399,0.06589711,0.96596855
50400,0.012206097,0.77462256
50401,0.451575,0.55208284
50402,0.24490407,0.94246864
50403,0.09830563,0.15991369
50404,0.064654514,0.2364341
50405,0.5465156,0.8089857
50406,0.34977695,0.71465725
50407,0.064953424,0.48833916
50408,0.4532721,0.9473929
50409,0.045906126,0.6753546
50410,0.055692922,0.12887135
50411,0.19054846,0.93441993
50412,0.37762865,0.4711125
50413,0.1230914,0.12015565
50414,0.1374515,0.10451496
50415,0.053267106,0.4251402
50416,0.10147139,0.48256317
50417,0.066747926,0.72514075
50418,0.7076312,0.9421425
50419,0.1631979,0.28688177
50420,0.07496794,0.6424541
50421,0.05593218,0.09857971
50422,0.111139655,0.31934145
50423,0.20691286,0.7129117
50424,0.8430017,0.95246166
50425,0.032897174,0.9539399
50426,0.05801862,0.9270305
50427,0.07355907,0.031142939
50428,0.88214815,0.7557009
50429,0.057180837,0.4425162
50430,0.019534955,0.06631136
50431,0.058671836,0.3707388
50432,0.08991444,0.88472325
50433,0.18937393,0.2589743
50434,0.016293166,0.2463848
50435,0.7383611,0.91240406
50436,0.31358016,0.98418057
50437,0.24544753,0.64191496
50438,0.54834485,0.82714653
50439,0.29151502,0.6866432
50440,0.13497593,0.5654784
50441,0.9289426,0.968696
50442,0.04980622,0.08026773
50443,0.24352567,0.69328344
50444,0.8743155,0.9842792
50445,0.587219,0.8036748
50446,0.62150055,0.43013456
50447,0.38472533,0.49869555
50448,0.17941022,0.65279937
50449,0.6745623,0.7450142
50450,0.4096577,0.6339889
50451,0.62778354,0.87500244
50452,0.10897822,0.63423896
50453,0.8894712,0.8054322
50454,0.06749297,0.9400118
50455,0.8373324,0.8517637
50456,0.18969573,0.20102328
50457,0.048289515,0.27633926
50458,0.06661737,0.8758231
50459,0.49010798,0.74436176
50460,0.095643416,0.4016583
50461,0.56043875,0.6468334
50462,0.77230316,0.8683879
50463,0.0435043,0.4944077
50464,0.0791043,0.2304943
50465,0.019498078,0.18583116
50466,0.44750774,0.47069448
50467,0.527383,0.6932561
50468,0.027778972,0.10862302
50469,0.79583645,0.819801
50470,0.028351355,0.14722466
50471,0.74210054,0.8209772
50472,0.2935299,0.89736676
50473,0.6829619,0.7992214
50474,0.95397395,0.9753209
50475,0.17434296,0.9656096
50476,0.027740315,0.395488
50477,0.03503611,0.78969085
50478,0.045592386,0.083664335
50479,0.07023737,0.14424013
50480,0.03969266,0.59033066
50481,0.2968318,0.88967246
50482,0.4423042,0.6427844
50483,0.18434511,0.28547087
50484,0.16927883,0.6226053
50485,0.008893015,0.15524282
50486,0.20787977,0.9772928
50487,0.08219786,0.09576601
50488,0.114344984,0.9191172
50489,0.1191648,0.9268726
50490,0.038365472,0.15867858
50491,0.053893175,0.13161573
50492,0.112089746,0.26809078
50493,0.05019109,0.75094455
50494,0.39777374,0.20904033
50495,0.83018225,0.9230786
50496,0.36180174,0.87542915
50497,0.2488827,0.26844972
50498,0.065126516,0.36333668
50499,0.05791156,0.35364947
50500,0.9579979,0.9500151
50501,0.029538523,0.14064623
50502,0.232115,0.6224465
50503,0.014716378,0.04862957
50504,0.53221405,0.9507844
50505,0.0084543,0.061418433
50506,0.26752466,0.29500884
50507,0.15485036,0.12557429
50508,0.014099707,0.120579556
50509,0.5247657,0.118140355
50510,0.025559263,0.4048753
50511,0.052049857,0.84241605
50512,0.06219067,0.2516461
50513,0.18116105,0.43356416
50514,0.4704205,0.8577145
50515,0.074926905,0.046250142
50516,0.73747796,0.6306358
50517,0.024751185,0.13681835
50518,0.08344938,0.62177753
50519,0.10972667,0.38948202
50520,0.07010499,0.33578286
50521,0.40778738,0.40313032
50522,0.72975594,0.89979637
50523,0.44949543,0.93419784
50524,0.3248602,0.48653755
50525,0.13846707,0.92953146
50526,0.07089641,0.9207313
50527,0.12793542,0.30013344
50528,0.040151812,0.24103567
50529,0.08126052,0.12503305
50530,0.17542218,0.97771364
50531,0.74591273,0.76921
50532,0.024637861,0.1406792
50533,0.16653736,0.22952786
50534,0.024880363,0.024139294
50535,0.07453867,0.21773294
50536,0.059283804,0.21252508
50537,0.033239234,0.18375619
50538,0.21232213,0.42608798
50539,0.032969456,0.2954491
50540,0.107843675,0.50508267
50541,0.036827385,0.9613254
50542,0.223283,0.73665315
50543,0.7972418,0.72959226
50544,0.038592935,0.0484352
50545,0.628734,0.5750907
50546,0.13807048,0.49141946
50547,0.13311328,0.6763524
50548,0.91739255,0.9461413
50549,0.8169194,0.27829635
50550,0.03549244,0.5334857
50551,0.06708826,0.94340754
50552,0.97093785,0.9717389
50553,0.014730524,0.12389093
50554,0.23592469,0.6942852
50555,0.97941613,0.9708365
50556,0.111541204,0.30331844
50557,0.505272,0.50188154
50558,0.016936662,0.05540845
50559,0.9856967,0.98540604
50560,0.35526437,0.97263134
50561,0.081779264,0.29107216
50562,0.047096353,0.59910786
50563,0.1097716,0.15280733
50564,0.40573016,0.8887995
50565,0.070126735,0.95765406
50566,0.08529105,0.44513446
50567,0.8360673,0.8093724
50568,0.04217997,0.6395063
50569,0.010228529,0.026331998
50570,0.26247194,0.64589465
50571,0.05750315,0.22058307
50572,0.17832245,0.4226165
50573,0.128702,0.9025145
50574,0.4336431,0.73815924
50575,0.021584079,0.06670677
50576,0.12823199,0.27760538
50577,0.05573513,0.95233905
50578,0.10014591,0.7409483
50579,0.028925747,0.29174897
50580,0.32019144,0.19281293
50581,0.9221182,0.938117
50582,0.06646862,0.28580904
50583,0.06072005,0.25251594
50584,0.2885876,0.30779648
50585,0.066622555,0.1645863
50586,0.21690962,0.7702559
50587,0.053964373,0.12367154
50588,0.8057779,0.8648177
50589,0.43787172,0.96920097
50590,0.78096706,0.92749816
50591,0.025373604,0.31499502
50592,0.3945336,0.9261232
50593,0.4645464,0.8805158
50594,0.23914954,0.24872424
50595,0.22565696,0.701844
50596,0.11572862,0.28705356
50597,0.62500817,0.6608326
50598,0.107853726,0.3905084
50599,0.16336522,0.9456008
50600,0.6599606,0.20465808
50601,0.07976094,0.31008574
50602,0.9560064,0.9517105
50603,0.04698141,0.21874005
50604,0.7519675,0.7784699
50605,0.5536141,0.7560934
50606,0.15007904,0.16866142
50607,0.117544614,0.16462672
50608,0.14205764,0.080543034
50609,0.12692961,0.5479809
50610,0.08388892,0.26552507
50611,0.16320181,0.27975214
50612,0.07094208,0.21077515
50613,0.16604453,0.90598243
50614,0.20245025,0.5001086
50615,0.029992796,0.087817825
50616,0.05856678,0.14357223
50617,0.85615164,0.91107094
50618,0.2128126,0.33169687
50619,0.2274072,0.8875011
50620,0.0156523,0.84011096
50621,0.19162735,0.73839664
50622,0.041526962,0.22273035
50623,0.05475071,0.20093681
50624,0.46643746,0.6350017
50625,0.062051263,0.07659917
50626,0.21935585,0.2416177
50627,0.085151926,0.6358316
50628,0.17660715,0.39978495
50629,0.17789438,0.9636962
50630,0.11502506,0.98443764
50631,0.10244006,0.6170439
50632,0.05376972,0.8165433
50633,0.17944585,0.2908128
50634,0.7143621,0.7918881
50635,0.2366634,0.93214583
50636,0.24676865,0.84521025
50637,0.061148904,0.09241608
50638,0.051703967,0.6533567
50639,0.7095689,0.8735158
50640,0.08691861,0.14780957
50641,0.029624684,0.07409916
50642,0.09807605,0.22808868
50643,0.77035177,0.95332664
50644,0.032188307,0.79409826
50645,0.19068956,0.5975395
50646,0.48829845,0.69721985
50647,0.1978271,0.5677765
50648,0.12598605,0.8509575
50649,0.15961689,0.3349068
50650,0.069688,0.634981
50651,0.5088393,0.75748515
50652,0.18381846,0.21989183
50653,0.43413714,0.86718684
50654,0.090249024,0.42393205
50655,0.9485769,0.9597717
50656,0.06009136,0.2117605
50657,0.047435608,0.12329678
50658,0.11918552,0.4475028
50659,0.2341642,0.9040206
50660,0.39232177,0.58392733
50661,0.83782625,0.9379245
50662,0.27858502,0.81974244
50663,0.97699195,0.9852336
50664,0.045641895,0.09230092
50665,0.55486083,0.7525134
50666,0.88886875,0.9665663
50667,0.62423587,0.7624445
50668,0.1373755,0.2408174
50669,0.75101894,0.91617376
50670,0.14515826,0.23803812
50671,0.05517027,0.22090715
50672,0.07058956,0.8262784
50673,0.12484372,0.7594797
50674,0.09976685,0.6286894
50675,0.21863252,0.47112834
50676,0.097808264,0.7559204
50677,0.38619158,0.8387509
50678,0.10272491,0.43376508
50679,0.32998368,0.22273079
50680,0.11632623,0.20082174
50681,0.0102987895,0.041461855
50682,0.568183,0.8994305
50683,0.31899923,0.5770836
50684,0.08316377,0.17537767
50685,0.57934606,0.24662015
50686,0.86052257,0.92886496
50687,0.051983442,0.04810893
50688,0.98093283,0.9898539
50689,0.08735033,0.497576
50690,0.9513862,0.9834856
50691,0.8965413,0.39937004
50692,0.20723888,0.28240013
50693,0.76124096,0.92960864
50694,0.16104995,0.9892762
50695,0.03515941,0.119664095
50696,0.07175542,0.8049989
50697,0.25651026,0.8165995
50698,0.09478783,0.5373996
50699,0.1882994,0.69307834
50700,0.041450374,0.22006762
50701,0.14924654,0.84335244
50702,0.10476517,0.9287225
50703,0.11615788,0.8754095
50704,0.7864761,0.7476451
50705,0.0128343655,0.9426775
50706,0.059216823,0.39787513
50707,0.19491032,0.19993815
50708,0.32962203,0.8340214
50709,0.18275559,0.6195508
50710,0.8413305,0.8435896
50711,0.29236165,0.5921274
50712,0.28101358,0.34551907
50713,0.25875494,0.09801323
50714,0.70546925,0.9715261
50715,0.20480803,0.91762376
50716,0.8835627,0.9480891
50717,0.5423087,0.45617616
50718,0.85346556,0.7984158
50719,0.33383206,0.6020249
50720,0.66416,0.91673076
50721,0.09980406,0.22407122
50722,0.15151969,0.06394228
50723,0.11057311,0.85399806
50724,0.6213511,0.7692768
50725,0.025350196,0.5111584
50726,0.063562,0.074525826
50727,0.07952352,0.15056764
50728,0.113731116,0.9752706
50729,0.034733202,0.05829967
50730,0.115541,0.2220967
50731,0.10988789,0.4964956
50732,0.046645526,0.5676484
50733,0.47753593,0.644414
50734,0.50488883,0.82751346
50735,0.08046933,0.24669898
50736,0.06316679,0.74992543
50737,0.021034736,0.3050032
50738,0.14033233,0.7174206
50739,0.10164266,0.22443394
50740,0.20536353,0.978305
50741,0.061553113,0.56218845
50742,0.18265367,0.7751408
50743,0.57231605,0.9686282
50744,0.17610885,0.45779565
50745,0.012724075,0.25864932
50746,0.118631154,0.4449782
50747,0.05607224,0.103802204
50748,0.11232861,0.21409932
50749,0.3491252,0.44929323
50750,0.042181037,0.24466343
50751,0.054242376,0.20554015
50752,0.03899166,0.3661456
50753,0.13779622,0.2360994
50754,0.19298631,0.20453385
50755,0.56808317,0.94907904
50756,0.9586021,0.98250026
50757,0.3497714,0.87531376
50758,0.20754735,0.2476712
50759,0.16691934,0.4255964
50760,0.7878669,0.6474087
50761,0.9184495,0.9030272
50762,0.1403237,0.46189678
50763,0.013799784,0.010569551
50764,0.24562216,0.96259165
50765,0.066973984,0.087573215
50766,0.04266384,0.057390954
50767,0.045036025,0.18664216
50768,0.081726015,0.7398113
50769,0.44785902,0.34107402
50770,0.15082952,0.12668698
50771,0.06262837,0.9123298
50772,0.5209272,0.16511677
50773,0.84673125,0.96579117
50774,0.13429998,0.25347936
50775,0.20651059,0.2681858
50776,0.9338773,0.97403926
50777,0.76801074,0.9354366
50778,0.19225244,0.31104487
50779,0.35472417,0.6972354
50780,0.43354732,0.55462646
50781,0.22705211,0.29413643
50782,0.83766896,0.9737442
50783,0.16631752,0.35436982
50784,0.09068475,0.79470944
50785,0.8565974,0.97039187
50786,0.047909904,0.32219106
50787,0.030530408,0.9787087
50788,0.044308797,0.058633097
50789,0.89227736,0.8085407
50790,0.33704033,0.67589444
50791,0.4827926,0.5408002
50792,0.08835439,0.93282044
50793,0.096708916,0.92587703
50794,0.17708902,0.2583903
50795,0.09151978,0.083072774
50796,0.010836973,0.04405687
50797,0.13537359,0.71537393
50798,0.352154,0.937446
50799,0.1047403,0.79086846
50800,0.16154294,0.16253622
50801,0.07096903,0.69407445
50802,0.047015667,0.18279244
